Time [JD],Time [UTC],Tag,Mass [kg],posx [code],posy [code],posz [code],velx [code],vely [code],velz [code],accx [code],accy [code],accz [code]
2446311.5,1985-09-03,10,721.9,-291520947.6630886,518170143.9225847,122848465.38658994,-1182787.2930006469,83866.71418380116,236103.12192277506,1297.7975892322859,-2303.7507551029335,-545.2777811304526
2446312.5,1985-09-04,10,721.9,-292703085.9149449,518252860.0054026,123084296.00385436,-1181489.0717399342,81566.69326658093,235558.24635533695,1298.6361745035172,-2296.298596631111,-544.4745812744424
2446313.5,1985-09-05,10,721.9,-293883925.5286852,518333279.7875757,123319582.14686364,-1180190.0191859887,79274.10709349925,235014.17312473184,1299.460233805181,-2288.8812376595315,-543.673108096532
2446314.5,1985-09-06,10,721.9,-295063465.680251,518411410.6864837,123554324.61709045,-1178890.149780053,76988.92097086596,234470.90050181485,1300.269936057092,-2281.498466774049,-542.87336649775
2446315.5,1985-09-07,10,721.9,-296241705.5599409,518487260.08491796,123788524.21427588,-1177589.477795427,74711.10041567654,233928.42675263248,1301.065448222235,-2274.1500740051597,-542.0753611942391
2446316.5,1985-09-08,10,721.9,-297418644.37224346,518560835.33129174,124022181.73642477,-1176288.0173394133,72440.61115417232,233386.75013860594,1301.8469353322148,-2266.83585081816,-541.2790967205011
2446317.5,1985-09-09,10,721.9,-298594281.3356726,518632143.73984843,124255297.97980112,-1174985.782355236,70177.41912041059,232845.86891671096,1302.614560512417,-2259.5555901037083,-540.4845774326267
2446318.5,1985-09-10,10,721.9,-299768615.68260413,518701192.59086895,124487873.73892376,-1173682.786623935,67921.49045484423,232305.78133965464,1303.368485006814,-2252.309086168691,-539.6918075115116
2446319.5,1985-09-11,10,721.9,-300941646.6591145,518767989.1308771,124719909.80656217,-1172379.043766237,65672.79150291049,231766.485656049,1304.1088682023549,-2245.096134727328,-538.900790966055
2446320.5,1985-09-12,10,721.9,-302113373.5248215,518832540.5728441,124951406.97373246,-1171074.5672444,63431.28881362866,231227.98011058138,1304.8358676529042,-2237.916532892414,-538.1115316363349
2446321.5,1985-09-13,10,721.9,-303283795.55272686,518894854.0963915,125182366.02969354,-1169769.3703640357,61196.94913820654,230690.26294418174,1305.5496391027218,-2230.7700791666157,-537.3240331967512
2446322.5,1985-09-14,10,721.9,-304452912.02906024,518954936.8479924,125412787.76194344,-1168463.4662759074,58969.73942865562,230153.33239418681,1306.2503365094794,-2223.656573433769,-536.5382991591327
2446323.5,1985-09-15,10,721.9,-305620722.25312537,519012795.9411719,125642672.95621581,-1167156.867977706,56749.62683641489,229617.1866945012,1306.9381120668256,-2216.575816950137,-535.7543328757989
2446324.5,1985-09-16,10,721.9,-306787225.5371479,519068438.4567055,125872022.39647652,-1165849.588315803,54536.578710983384,229081.82407575537,1307.6131162265278,-2209.5276123355984,-534.9721375425719
2446325.5,1985-09-17,10,721.9,-307952421.20612484,519121871.44281685,126100836.86492053,-1164541.639986982,52330.5625985615,228547.24276546075,1308.2754977202078,-2202.5117635647593,-534.1917162017387
2446326.5,1985-09-18,10,721.9,-309116308.59767604,519173101.9153735,126329117.1419688,-1163233.0355401475,50131.54624070115,228013.4409881619,1308.9254035807037,-2195.528075957998,-533.4130717449575
2446327.5,1985-09-19,10,721.9,-310278887.06189686,519222136.85808164,126556864.00626542,-1161923.7873780134,47939.49757296485,227480.41696558564,1309.5629791630793,-2188.5763561724325,-532.6362069161086
2446328.5,1985-09-20,10,721.9,-311440155.9612131,519268983.2226795,126784078.23467486,-1160613.9077587705,45754.38472359375,226948.16891678763,1310.1883681653098,-2181.656412192839,-531.8611243140916
2446329.5,1985-09-21,10,721.9,-312600114.6702372,519313647.92912936,127010760.60227935,-1159303.4087977333,43576.17601218475,226416.69505829582,1310.8017126486493,-2174.7680533225252,-531.0878263955657
2446330.5,1985-09-22,10,721.9,-313758762.575626,519356137.86580825,127236911.88237648,-1157992.3024689665,41404.839948376655,225885.99360425153,1311.4031530577142,-2167.9110901741915,-530.3163154776398
2446331.5,1985-09-23,10,721.9,-314916099.0759406,519396459.8896972,127462532.84647681,-1156680.6006068916,39240.3452305455,225356.06276654758,1311.9928282402834,-2161.0853346607632,-529.5465937405077
2446332.5,1985-09-24,10,721.9,-316072123.58150727,519434620.82656956,127687624.26430175,-1155368.3149078737,37082.66074450891,224826.900754964,1312.5708754668312,-2154.2905999862387,-528.778663230034
2446333.5,1985-09-25,10,721.9,-317226835.5142803,519470627.4711777,127912186.90378146,-1154055.45693179,34931.755562239654,224298.5057773011,1313.1374304498013,-2147.526700636544,-528.0125258602905
2446334.5,1985-09-26,10,721.9,-318380234.3077063,519504486.5874384,128136221.531053,-1152742.0381035767,32787.59894058827,223770.87603950995,1313.6926273626273,-2140.7934523704084,-527.2481834160458
2446335.5,1985-09-27,10,721.9,-319532319.40658987,519536204.90861726,128359728.9104585,-1151428.0697147595,30650.16032001482,223244.00974582057,1314.236598858511,-2134.090672210276,-526.4856375552084
2446336.5,1985-09-28,10,721.9,-320683090.2669612,519565789.1375116,128582709.8045435,-1150113.5629249644,28519.409323329648,222717.90509886752,1314.769476088957,-2127.4181784332445,-525.7248898112248
2446337.5,1985-09-29,10,721.9,-321832546.3559447,519593245.9466322,128805164.97405542,-1148798.5287634097,26395.315754443225,222192.56029981322,1315.2913887220661,-2120.775790562057,-524.9659415954344
2446338.5,1985-09-30,10,721.9,-322980687.1516294,519618581.97838384,129027095.1779422,-1147482.9781303809,24277.84959712494,221667.97354846887,1315.8024649606032,-2114.1633293561326,-524.2087941993833
2446339.5,1985-10-01,10,721.9,-324127512.1429408,519641803.84524447,129248501.17335092,-1146166.9217986863,22166.981013770852,221144.14304341312,1316.3028315598312,-2107.5806168026397,-523.4534487970959
2446340.5,1985-10-02,10,721.9,-325273020.8295141,519662918.12994313,129469383.71562669,-1144850.3704150964,20062.68034418032,220621.0669821085,1316.7926138451144,-2101.0274761076353,-522.6999064473061
2446341.5,1985-10-03,10,721.9,-326417212.7215687,519681931.38563704,129689743.55831157,-1143533.3345017647,17964.918104341497,220098.7435610155,1317.2719357293024,-2094.503731687242,-521.9481680956518
2446342.5,1985-10-04,10,721.9,-327560087.3397846,519698850.1360868,129909581.45314361,-1142215.8244576312,15873.664985225583,219577.17097570474,1317.7409197298887,-2088.0092091588886,-521.1982345768272
2446343.5,1985-10-05,10,721.9,-328701644.2151797,519713680.8758312,130128898.15005608,-1140897.85055981,13788.891851589846,219056.34742096675,1318.1996869859513,-2081.543735332601,-520.4501066167036
2446344.5,1985-10-06,10,721.9,-329841882.88898844,519726430.07035995,130347694.39717664,-1139579.4229649585,11710.56974078931,218536.27109091976,1318.648357274874,-2075.107138202352,-519.7037848344079
2446345.5,1985-10-07,10,721.9,-330980802.9125425,519737104.15628606,130565970.9408268,-1138260.5517106312,9638.669861597064,218016.9401791154,1319.0870490288587,-2068.6992469374613,-518.9592697443687
2446346.5,1985-10-08,10,721.9,-332118403.8471521,519745709.5415165,130783728.52552138,-1136941.2467166171,7573.163593033153,217498.35287864244,1319.515879351219,-2062.319891874059,-518.2165617583277
2446347.5,1985-10-09,10,721.9,-333254685.26398885,519752252.6054219,131000967.8939681,-1135621.51778626,5514.022483201981,216980.50738222842,1319.9349640324676,-2055.9689045065975,-517.4756611873134
2446348.5,1985-10-10,10,721.9,-334389646.74397004,519756739.69900507,131217689.7870673,-1134301.3746077628,3461.218248138164,216463.40188233944,1320.344417566199,-2049.646117479429,-516.736568243586
2446349.5,1985-10-11,10,721.9,-335523287.87764406,519759177.14506835,131433894.94391161,-1132980.8267554778,1414.7227706607955,215947.0345712779,1320.7443531647614,-2043.3513645784287,-515.9992830425449
2446350.5,1985-10-12,10,721.9,-336655608.2650774,519759571.2383798,131649584.10178602,-1131659.8836911793,-625.4919007639492,215431.4036412785,1321.1348827747374,-2037.0844807226833,-515.2638056046062
2446351.5,1985-10-13,10,721.9,-337786607.5157425,519757928.2458382,131864757.99616769,-1130338.5547653222,-2659.453553151915,214916.50728460224,1321.516117092216,-2030.8453019562269,-514.5301358570479
2446352.5,1985-10-14,10,721.9,-338916285.248407,519754254.4066373,132079417.36072613,-1129016.8492182842,-4687.189810121836,214402.34369362862,1321.8881655778662,-2024.6336654398428,-513.7982736358223
2446353.5,1985-10-15,10,721.9,-340044641.0910246,519748555.93242836,132293562.92732333,-1127694.7761815947,-6708.728133008025,213888.91106094612,1322.2511364718314,-2018.4494094429085,-513.0682186873405
2446354.5,1985-10-16,10,721.9,-341171674.68062645,519740839.00748193,132507195.42601398,-1126372.344679147,-8724.095821964944,213376.20757944084,1322.6051368084156,-2012.2923733353077,-512.3399706702241
2446355.5,1985-10-17,10,721.9,-342297385.6632143,519731109.7888487,132720315.58504584,-1125049.5636283979,-10733.320017063701,212864.23144238343,1322.9502724305878,-2006.1623975793946,-511.6135291570287
2446356.5,1985-10-18,10,721.9,-343421773.6936548,519719374.4065187,132932924.13086021,-1123726.441841551,-12736.427699380547,212352.98084351426,1323.2866480043044,-2000.0593237219996,-510.8888936359368
2446357.5,1985-10-19,10,721.9,-344544838.43557435,519705638.9635801,133145021.78809237,-1122402.9880267275,-14733.445692077396,211842.45397712704,1323.6143670326398,-1993.9829943865143,-510.1660635124235
2446358.5,1985-10-20,10,721.9,-345666579.56125623,519689909.5363762,133356609.2795722,-1121079.2107891208,-16724.400661474458,211332.6490381506,1323.9335318697397,-1987.933253265011,-509.4450381108935
2446359.5,1985-10-21,10,721.9,-346786996.7515377,519672192.1746622,133567687.32632488,-1119755.1186321396,-18709.31911811502,210823.56422222918,1324.2442437345983,-1981.9099451104237,-508.7258166762898
2446360.5,1985-10-22,10,721.9,-347906089.6957091,519652492.90176,133778256.64757161,-1118430.7199585363,-20688.22741782244,210315.19772580118,1324.5466027246564,-1975.912915728788,-508.0083983756759
2446361.5,1985-10-23,10,721.9,-349023858.09141374,519630817.71471274,133988317.96073046,-1117106.023071521,-22661.151762749378,209807.5477461761,1324.840707829226,-1969.942011971529,-507.2927822997909
2446362.5,1985-10-24,10,721.9,-350140301.64454865,519607172.5844378,134197871.98141728,-1115781.0361758638,-24628.118202419377,209300.6124816103,1325.1266569427464,-1963.9970817278047,-506.5789674645785
2446363.5,1985-10-25,10,721.9,-351255420.06916696,519581563.4558788,134406919.42344669,-1114455.7673789829,-26589.152634760787,208794.39013138082,1325.4045468778734,-1958.0779739169077,-505.8669528126897
2446364.5,1985-10-26,10,721.9,-352369213.087381,519553996.2481569,134615460.9988331,-1113130.2246920194,-28544.280807133124,208288.87889585807,1325.674473378399,-1952.1845384807175,-505.15673721496063
2446365.5,1985-10-27,10,721.9,-353481680.4292666,519524476.8547208,134823497.41779187,-1111804.4160309008,-30493.528317345917,207784.07697657685,1325.9365311320141,-1946.3166263762118,-504.4483194718657
2446366.5,1985-10-28,10,721.9,-354592821.83276814,519493011.1434956,135031029.38874057,-1110478.34921739,-32436.92061467007,207279.98257630604,1326.1908137829046,-1940.4740895680288,-503.74169831494595
2446367.5,1985-10-29,10,721.9,-355702637.0436054,519459604.95703113,135238057.61830008,-1109152.0319801227,-34374.48300084182,206776.5938991168,1326.4374139441975,-1934.6567810210875,-503.0368724082126
2446368.5,1985-10-30,10,721.9,-356811125.8151804,519424264.1126487,135444582.8112961,-1107825.4719556328,-36306.24063105936,206273.90915044938,1326.6764232102473,-1928.8645546932646,-502.3338403495292
2446369.5,1985-10-31,10,721.9,-357918287.9084863,519386994.4025874,135650605.67076048,-1106498.6766893647,-38232.21851497212,205771.92653717863,1326.9079321687755,-1923.097265528128,-501.6326006719698
2446370.5,1985-11-01,10,721.9,-359024123.09201634,519347801.594149,135856126.89793268,-1105171.653636674,-40152.44151766284,205270.6442676781,1327.1320304128565,-1917.3547694477274,-500.93315184515427
2446371.5,1985-11-02,10,721.9,-360128631.14167464,519306691.429842,136061147.19226128,-1103844.4101638163,-42066.93436062246,204770.06055188278,1327.3488065527595,-1911.6369233454452,-500.2354922765622
2446372.5,1985-11-03,10,721.9,-361231811.8406874,519263669.62752485,136265667.25140566,-1102516.9535489245,-43975.72162271786,204270.17360135072,1327.5583482276518,-1905.9435850789068,-499.5396203128277
2446373.5,1985-11-04,10,721.9,-362333664.9795153,519218741.880548,136469687.77123752,-1101189.2909829738,-45878.82774115254,203770.9816293231,1327.7607421171513,-1900.2746134629535,-498.84553424100955
2446374.5,1985-11-05,10,721.9,-363434190.3557668,519171913.85789526,136673209.44584274,-1099861.4295707354,-47776.27701242032,203272.48285078327,1327.9560739527526,-1894.6298682626789,-498.15323228984613
2446375.5,1985-11-06,10,721.9,-364533387.77411234,519123191.20432377,136876232.96752304,-1098533.3763317198,-49668.09359325207,202774.67548251443,1328.144428529108,-1889.0092101865282,-497.46271263098805
2446376.5,1985-11-07,10,721.9,-365631257.04619986,519072579.5405035,137078759.02679783,-1097205.1382011075,-51554.30150155558,202277.55774315607,1328.3258897151848,-1883.4125008794733,-496.77397338021547
2446377.5,1985-11-08,10,721.9,-366727797.9905705,519020084.4631555,137280788.31240615,-1095876.722030669,-53434.92461734859,201781.12785325933,1328.500540465281,-1877.839602916254,-496.0870125986367
2446378.5,1985-11-09,10,721.9,-367823010.4325758,518965711.5451894,137482321.51130855,-1094548.1345896749,-55309.98668368514,201285.38403534098,1328.66846282992,-1872.2903797946888,-495.4018282938718
2446379.5,1985-11-10,10,721.9,-368916894.20429593,518909466.33583975,137683359.30868912,-1093219.3825657938,-57179.51130757522,200790.32451393644,1328.8297379666105,-1866.7646959290698,-494.71841842122075
2446380.5,1985-11-11,10,721.9,-370009449.1444581,518851354.36080194,137883902.38795748,-1091890.4725659806,-59043.52196089783,200295.94751565153,1328.984446150478,-1861.2624166436333,-494.0367808848191
2446381.5,1985-11-12,10,721.9,-371100675.09835654,518791381.1223665,138083951.43075094,-1090561.4111173528,-60902.04198130751,199802.25126921292,1329.1326667847666,-1855.7834081661094,-493.3569135387819
2446382.5,1985-11-13,10,721.9,-372190571.91777307,518729552.0995531,138283507.11693662,-1089232.204668058,-62755.09457313452,199309.23400551788,1329.2744784112026,-1850.3275376213555,-492.6788141883352
2446383.5,1985-11-14,10,721.9,-373279139.46089846,518665872.7482434,138482570.12461364,-1087902.8595881308,-64602.70280827854,198816.8939576824,1329.4099587202159,-1844.8946730250682,-492.00248059093946
2446384.5,1985-11-15,10,721.9,-374366377.59225494,518600348.501313,138681141.13011533,-1086573.382170338,-66444.88962709624,198325.22936108854,1329.5391845610238,-1839.4846832775802,-491.3279104574049
2446385.5,1985-11-16,10,721.9,-375452286.1826191,518532984.7687624,138879220.80801162,-1085243.7786310154,-68281.67783928257,197834.23845343062,1329.6622319515366,-1834.097438157713,-490.6551014529985
2446386.5,1985-11-17,10,721.9,-376536865.108946,518463786.9378477,139076809.83111125,-1083914.0551108948,-70113.09012474591,197343.91947476013,1329.7791760881064,-1828.7328083167051,-489.98405119854243
2446387.5,1985-11-18,10,721.9,-377620114.25429404,518392760.37320924,139273908.87046424,-1082584.2176759199,-71939.14903447729,196854.27066752978,1329.8900913550838,-1823.3906652721746,-489.31475727150655
2446388.5,1985-11-19,10,721.9,-378702033.50775045,518319910.4170007,139470518.59536424,-1081254.2723180542,-73759.87699141343,196365.29027663637,1329.9950513341628,-1818.0708814020975,-488.6472172070878
2446389.5,1985-11-20,10,721.9,-379782622.7643578,518245242.38901645,139666639.6733511,-1079924.2249560787,-75575.2962912939,195876.97654946253,1330.094128813501,-1812.7733299387803,-487.98142849927746
2446390.5,1985-11-21,10,721.9,-380861881.9250412,518168761.58681834,139862272.7702133,-1078594.0814363805,-77385.42910351219,195389.32773591758,1330.1873957966077,-1807.4978849627805,-487.31738860190694
2446391.5,1985-11-22,10,721.9,-381939810.89653623,518090473.2858617,140057418.54999048,-1077263.8475337334,-79190.29747196086,194902.34208847713,1330.2749235109723,-1802.2444213967467,-486.65509492967084
2446392.5,1985-11-23,10,721.9,-383016409.5913178,518010382.73962027,140252077.67497602,-1075933.528952069,-80989.92331587046,194416.01786222184,1330.3567824164463,-1797.0128149991142,-485.9945448591121
2446393.5,1985-11-24,10,721.9,-384091677.9275295,517928495.1797106,140446250.8057198,-1074603.1313252402,-82784.3284306422,193930.35331487507,1330.433042213384,-1791.8029423576481,-485.33573572956595
2446394.5,1985-11-25,10,721.9,-385165615.8289143,517844815.8160155,140639938.60103068,-1073272.6602177753,-84573.53448867431,193445.34670683974,1330.503771850568,-1786.6146808827882,-484.6786648440493
2446395.5,1985-11-26,10,721.9,-386238223.22474515,517759349.83680636,140833141.7179793,-1071942.1211256257,-86357.5630401817,192960.99630123418,1330.5690395329752,-1781.4479088008038,-484.0233294700921
2446396.5,1985-11-27,10,721.9,-387309500.04975706,517672102.4088653,141025860.81190082,-1070611.5194769055,-88136.43551400892,192477.3003639271,1330.6289127294333,-1776.3025051467746,-483.36972684050346
2446397.5,1985-11-28,10,721.9,-388379446.24407953,517583078.6776057,141218096.5363976,-1069280.8606326224,-89910.17321843612,191994.25716357204,1330.6834581802511,-1771.1783497574427,-482.71785415407555
2446398.5,1985-11-29,10,721.9,-389448061.75316983,517492283.76719284,141409849.5433421,-1067950.149887403,-91678.79734197797,191511.86497164084,1330.7327419048818,-1766.0753232640154,-482.0677085762293
2446399.5,1985-11-30,10,721.9,-390515346.5277469,517399722.780663,141601120.48287967,-1066619.3924702085,-93442.32895417542,191030.12206245662,1330.7768292097023,-1760.993307085014,-481.4192872396141
2446400.5,1985-12-01,10,721.9,-391581300.52372617,517305400.800042,141791910.0034314,-1065288.5935450434,-95200.78900638029,190549.02671322608,1330.8157846959361,-1755.9321834192533,-480.772587244679
2446401.5,1985-12-02,10,721.9,-392645923.7021548,517209322.88646305,141982218.7516971,-1063957.7582116576,-96954.19833253296,190068.57720407133,1330.849672267757,-1750.8918352390667,-480.12760566022985
2446402.5,1985-12-03,10,721.9,-393709216.029148,517111494.08028394,142172047.3726581,-1062626.8915062384,-98702.57764993323,189588.77181806104,1330.878555140544,-1745.8721462838214,-479.48433952399046
2446403.5,1985-12-04,10,721.9,-394771177.47582555,517011919.40120304,142361396.50958034,-1061295.998402096,-100445.9475600046,189109.6088412411,1330.9024958492607,-1740.873001053779,-478.84278584318395
2446404.5,1985-12-05,10,721.9,-395831808.01824945,516910603.84837496,142550266.80401728,-1059965.08381034,-102184.32854905257,188631.0865626648,1330.9215562569104,-1735.8942848043014,-478.2029415951433
2446405.5,1985-12-06,10,721.9,-396891107.63736194,516807552.4005253,142738658.89581296,-1058634.152580547,-103917.74098901697,188153.2032744222,1330.9357975629825,-1730.9358835403718,-477.5648037279534
2446406.5,1985-12-07,10,721.9,-397949076.31892437,516702770.01606447,142926573.423105,-1057303.2095014215,-105646.20513821875,187675.95727166912,1330.9452803118402,-1725.997684011402,-476.9283691611298
2446407.5,1985-12-08,10,721.9,-399005714.05345666,516596261.6332012,143114011.0223278,-1055972.2593014473,-107369.74114210169,187199.3468526552,1330.9500644009881,-1721.0795737062363,-476.2936347863228
2446408.5,1985-12-09,10,721.9,-400061020.83617735,516488032.1700548,143300972.3282155,-1054641.3066495294,-109088.36903396898,186723.37031875155,1330.950209089183,-1716.1814408483185,-475.66059746804626
2446409.5,1985-12-10,10,721.9,-401114996.6669443,516378086.5247671,143487457.97380522,-1053310.3561556311,-110802.108735715,186248.0259744775,1330.9457730043482,-1711.3031743909442,-475.0292540444187
2446410.5,1985-12-11,10,721.9,-402167641.5501963,516266429.5756134,143673468.59044015,-1051979.4123714005,-112510.98005855233,185773.31212752662,1330.9368141512869,-1706.4446640125573,-474.3996013279078
2446411.5,1985-12-12,10,721.9,-403218955.4948946,516153066.1811128,143859004.80777282,-1050648.4797907898,-114215.00270373418,185299.22708879207,1330.9233899192006,-1701.605800112052,-473.7716361060778
2446412.5,1985-12-13,10,721.9,-404268938.5144661,516038001.180138,144044067.2537682,-1049317.5628506683,-115914.19626327192,184825.76917239127,1330.905557089002,-1696.7864738040623,-473.14535514232426
2446413.5,1985-12-14,10,721.9,-405317590.6267461,515921239.39202374,144228656.55470705,-1047986.6659314267,-117608.5802206482,184352.93669568963,1330.883371840451,-1691.9865769142093,-472.5207551765973
2446414.5,1985-12-15,10,721.9,-406364911.8539224,515802785.6166755,144412773.3351891,-1046655.7933575751,-119298.17395152512,183880.7279793238,1330.8568897591213,-1687.2060019743162,-471.89783292611014
2446415.5,1985-12-16,10,721.9,-407410902.2224796,515682644.6346766,144596418.2181364,-1045324.9493983338,-120982.99672444776,183409.14134722407,1330.8261658432225,-1682.4446422175856,-471.2765850860291
2446416.5,1985-12-17,10,721.9,-408455561.76314396,515560821.20739496,144779591.82479656,-1043994.1382682174,-122663.06770154292,182938.17512663617,1330.7912545102774,-1677.7023915737418,-470.6570083301448
2446417.5,1985-12-18,10,721.9,-409498890.5108294,515437320.07708955,144962294.7747461,-1042663.3641276122,-124338.405939213,182467.8276481423,1330.7522096036894,-1672.9791446641477,-470.0390993115245
2446418.5,1985-12-19,10,721.9,-410540888.50458324,515312145.9670153,145144527.68589377,-1041332.6310833468,-126009.03038882502,181998.09724568157,1330.709084399194,-1668.274796796909,-469.42285466314706
